County,Tabulator ID,Batch,# of Ballots,Location
Douglas,1,PRES-0305,100,19
Douglas,1,PRES-0306,100,35
Douglas,1,PRES-0307,100,66
Douglas,1,PRES-0308,100,74
Douglas,1,PRES-0309,100,70
Douglas,1,PRES-0310,100,96
Douglas,1,PRES-0311,100,73
Douglas,1,PRES-0312,100,74
Douglas,1,PRES-0313,100,70
Douglas,1,PRES-0314,100,70
Douglas,1,PRES-0315,100,74
Douglas,1,PRES-0316,100,73
Douglas,1,PRES-0317,100,50
Douglas,1,PRES-0318,100,50
Douglas,1,PRES-0319,100,73
Douglas,1,PRES-0320,100,70
Douglas,1,PRES-0321,100,66
Douglas,1,PRES-0322,100,70
Douglas,1,PRES-0323,100,74
Douglas,1,PRES-0324,100,73
Douglas,1,PRES-0325,100,73
Douglas,1,PRES-0326,100,74
Douglas,1,PRES-0327,100,74
Douglas,1,PRES-0328,100,64
Douglas,1,PRES-0329,100,50
Douglas,1,PRES-0330,100,74
Douglas,1,PRES-0331,100,50
Douglas,1,PRES-0332,100,53
Douglas,1,PRES-0333,100,100
Douglas,1,PRES-0334,100,74
Douglas,1,PRES-0335,100,66
Douglas,1,PRES-0336,100,66
Douglas,1,PRES-0337,100,66
Douglas,1,PRES-0338,100,50
Douglas,1,PRES-0339,100,74
Douglas,1,PRES-0340,100,66
Douglas,1,PRES-0341,100,37
Douglas,1,PRES-0342,100,50
Douglas,1,PRES-0343,100,79
Douglas,1,PRES-0344,88,53
Douglas,1,PRES-0345,100,25
Douglas,1,PRES-0346,100,73
Douglas,1,PRES-0347,67,29
Douglas,1,PRES-0348,95,35
Douglas,1,PRES-0349,96,48
Douglas,1,PRES-0350,57,19
Douglas,1,PRES-0351,98,48
Douglas,1,PRES-0352,98,66
Douglas,1,PRES-0353,75,66
Douglas,1,PRES-0354,88,66
Douglas,1,PRES-0355,15,79
Douglas,1,PRES-0356,12,100
Douglas,1,PRES-0357,100,76
Douglas,1,PRES-0358,100,76
Douglas,1,PRES-0359,99,31
Douglas,1,PRES-0360,95,31
Douglas,1,PRES-0361,100,55
Douglas,1,PRES-0362,99,63
Douglas,1,PRES-0363,85,55
Douglas,1,PRES-0364,100,63
Douglas,1,PRES-0365,100,31
Douglas,1,PRES-0366,100,100
Douglas,1,PRES-0367,100,31
Douglas,1,PRES-0368,100,63
Douglas,1,PRES-0369,100,84
Douglas,1,PRES-0370,93,31
Douglas,1,PRES-0371,100,31
Douglas,1,PRES-0372,100,31
Douglas,1,PRES-0373,100,109
Douglas,1,PRES-0374,100,76
Douglas,1,PRES-0375,100,109
Douglas,1,PRES-0376,100,96
Douglas,1,PRES-0377,91,90
Douglas,1,PRES-0378,29,53
Douglas,1,PRES-0379,100,51
Douglas,1,PRES-0380,100,109
Douglas,1,PRES-0381,100,79
Douglas,1,PRES-0382,100,64
Douglas,1,PRES-0383,100,90
Douglas,1,PRES-0384,100,90
Douglas,1,PRES-0385,100,41
Douglas,1,PRES-0386,100,96
Douglas,1,PRES-0387,100,73
Douglas,1,PRES-0388,100,76
Douglas,1,PRES-0389,100,76
Douglas,1,PRES-0390,100,90
Douglas,1,PRES-0391,100,73
Douglas,1,PRES-0392,100,73
Douglas,1,PRES-0393,100,59
Douglas,1,PRES-0394,52,41
Douglas,1,PRES-0395,100,55
Douglas,1,PRES-0396,100,41
Douglas,1,PRES-0397,44,41
Douglas,1,PRES-0398,100,41
Douglas,1,PRES-0399,100,59
Douglas,1,PRES-0400,100,109
Douglas,1,PRES-0401,100,76
Douglas,1,PRES-0402,99,31
Douglas,1,PRES-0403,100,64
Douglas,1,PRES-0404,100,84
Douglas,1,PRES-0405,100,76
Douglas,1,PRES-0406,100,96
Douglas,1,PRES-0407,100,76
Douglas,1,PRES-0408,100,96
Douglas,1,PRES-0409,100,109
Douglas,1,PRES-0410,100,76
Douglas,1,PRES-0411,100,96
Douglas,1,PRES-0412,100,84
Douglas,1,PRES-0413,100,64
Douglas,1,PRES-0414,100,109
Douglas,1,PRES-0415,100,109
Douglas,1,PRES-0416,100,53
Douglas,1,PRES-0417,63,55
Douglas,1,PRES-0418,100,59
Douglas,1,PRES-0419,100,25
Douglas,1,PRES-0420,100,25
Douglas,1,PRES-0421,100,63
Douglas,1,PRES-0422,100,61
Douglas,1,PRES-0423,100,61
Douglas,1,PRES-0424,100,59
Douglas,1,PRES-0425,100,100
Douglas,1,PRES-0426,100,59
Douglas,1,PRES-0427,99,64
Douglas,1,PRES-0428,100,79
Douglas,1,PRES-0429,100,64
Douglas,1,PRES-0430,100,53
Douglas,1,PRES-0431,100,61
Douglas,1,PRES-0432,100,96
Douglas,1,PRES-0433,100,53
Douglas,1,PRES-0434,100,61
Douglas,1,PRES-0435,100,90
Douglas,1,PRES-0436,100,64
Douglas,1,PRES-0437,100,53
Douglas,1,PRES-0438,100,53
Douglas,1,PRES-0439,100,59
Douglas,1,PRES-0440,100,55
Douglas,1,PRES-0441,100,100
Douglas,1,PRES-0442,100,76
Douglas,1,PRES-0443,100,41
