contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,zero_discrepancy_count,one_vote_under_count,two_vote_under_count,disagreement_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
State Senator - District 22 - DEM,opportunistic_benefits,not_auditable,1,169345,31119,"""Monica Irasema Duran""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 22 - REP,opportunistic_benefits,not_auditable,1,169345,9866,"""Steve Harkess""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 24 - DEM,opportunistic_benefits,not_auditable,1,95537,21809,"""Kyle Mullica""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 24 - REP,opportunistic_benefits,not_auditable,1,95537,11330,"""Kevin Allen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 25 - DEM,opportunistic_benefits,not_auditable,1,188083,31401,"""William Lindstedt""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 25 - REP,opportunistic_benefits,not_auditable,1,188083,12419,"""Rich Guggenheim""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 27 - DEM,opportunistic_benefits,not_auditable,1,243911,25425,"""Tom Sullivan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 27 - REP,opportunistic_benefits,in_progress,1,243911,13928,"""Danielle Lammon""",389,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4570,4570
State Senator - District 29 - DEM,opportunistic_benefits,not_auditable,1,139152,21470,"""Iman M. Jodeh""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 29 - REP,opportunistic_benefits,not_auditable,1,139152,7454,"""Robert McKenna""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 30 (DEM),opportunistic_benefits,not_auditable,1,104759,27357,"""Kevin Leung""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 30 (REP),opportunistic_benefits,not_auditable,1,104759,22102,"""John Carson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 31 (DEM),opportunistic_benefits,not_auditable,1,178068,48003,"""Matt Ball""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 31 (REP),opportunistic_benefits,not_auditable,1,178068,4348,"""Michael F. DiManna""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 32 - DEM,opportunistic_benefits,not_auditable,1,486565,32622,"""Emily Sirota""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 32 - REP,opportunistic_benefits,not_auditable,1,486565,5426,"""Sydnnia Wulff""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 34 (DEM),opportunistic_benefits,ended,1,178068,34401,"""Chela Garcia Irlando""",12261,0.03000000,0,0,0,0,0,0,0,1.03905000,0,106,106
State Senator - District 34 (REP),opportunistic_benefits,not_auditable,1,178068,2742,"""Jack Daus""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 35 - DEM,opportunistic_benefits,not_auditable,1,195967,14749,"""Duane L Gurule""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 35 - REP,opportunistic_benefits,not_auditable,1,195967,34605,"""Rod Pelton""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 3 - DEM,county_wide_contest,risk_limit_achieved,1,39028,23431,"""Aaron Gutierrez""",2705,0.03000000,107,0,0,0,0,0,0,1.03905000,0,106,106
State Senator - District 3 - REP,opportunistic_benefits,not_auditable,1,39028,15506,"""Dana Charles""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 4 - DEM,opportunistic_benefits,not_auditable,1,312447,25025,"""Justin Kurth""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 4 - REP,opportunistic_benefits,not_auditable,1,312447,31411,"""Teddy Collins""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 7 - REP,opportunistic_benefits,not_auditable,1,53983,28466,"""Janice Rich""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 8 - DEM,opportunistic_benefits,not_auditable,1,52984,22478,"""Dylan Roberts""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 8 - REP,opportunistic_benefits,not_auditable,1,52984,15778,"""Corey Marshall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 9 - DEM,opportunistic_benefits,not_auditable,1,165793,21347,"""William Delano Moses III""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Senator - District 9 - REP,opportunistic_benefits,ended,1,165793,29228,"""Terri Carver""",8543,0.03000000,0,0,0,0,0,0,0,1.03905000,0,142,142
State Treasurer - DEM,opportunistic_benefits,not_auditable,1,1444047,904334,"""Jeff Bridges""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
State Treasurer - REP,opportunistic_benefits,not_auditable,1,1444047,535789,"""Kevin Grantham""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Assessor - DEM,opportunistic_benefits,not_auditable,1,6774,5280,"""Lisa M. Eurich""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,6774,5280,"""Taryn Power""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,6774,5280,"""Eric Mamula""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,6774,1469,"""Lori Cutunilli""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Coroner - DEM,opportunistic_benefits,not_auditable,1,6774,5280,"""Amber Flenniken""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Sheriff - DEM,opportunistic_benefits,not_auditable,1,6774,5280,"""Jaime FitzSimons""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Treasurer - DEM,opportunistic_benefits,not_auditable,1,6774,5280,"""Jacqueline Kosel""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Surveyor (REP),opportunistic_benefits,not_auditable,1,4645,2204,"""Warren Ward""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Assessor - REP,opportunistic_benefits,not_auditable,1,8005,5154,"""Kurt Schoenberger""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,8005,5154,"""Stephanie Kees""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Commissioner District 2 - DEM,opportunistic_benefits,not_auditable,1,8005,2819,"""Dennis Luttrell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Commissioner District 2 - REP,opportunistic_benefits,not_auditable,1,8005,5154,"""Carl E Andersen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Coroner - REP,opportunistic_benefits,not_auditable,1,8005,5154,"""Stephen Tomsky""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Sheriff - REP,opportunistic_benefits,not_auditable,1,8005,5154,"""Kevin Tedesco""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Teller County Treasurer - REP,opportunistic_benefits,not_auditable,1,8005,5154,"""Krystal Brown""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Town of Telluride Town Council,opportunistic_benefits,ended,2,1965,661,"""Marya Stark"",""Charles Dalton""",24,0.03000000,0,0,0,0,0,0,0,1.03905000,0,597,597
United States Senator - DEM,state_wide_contest,risk_limit_achieved,1,1444047,904334,"""John Hickenlooper""",50376,0.03000000,210,0,0,0,0,0,0,1.03905000,0,209,209
United States Senator - REP,opportunistic_benefits,not_auditable,1,1444047,535789,"""Mark Baisley""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Washington County Assessor - REP,opportunistic_benefits,not_auditable,1,1762,1584,"""Hali Thompson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Washington County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,1762,1584,"""Annie Kuntz""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Washington County Commissioner - District 1 - REP,county_wide_contest,risk_limit_achieved,1,1762,1584,"""Richard Alonso Holtorf""",446,0.03000000,30,0,0,0,0,0,0,1.03905000,0,29,29
Washington County Coroner - REP,opportunistic_benefits,not_auditable,1,1762,1584,"""Dallas Bowin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Washington County Sheriff - REP,opportunistic_benefits,not_auditable,1,1762,1584,"""Robbie Furrow""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Washington County Treasurer - REP,opportunistic_benefits,not_auditable,1,1762,1584,"""Michelle Swan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County Assessor - REP,opportunistic_benefits,not_auditable,1,69640,37560,"""Jason A Marini""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,69640,37560,"""Rudy Santos""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County Commissioner - At-Large - REP,opportunistic_benefits,not_auditable,1,69640,37560,"""Steve Reams""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,69640,13249,"""Scott James""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County Sheriff - REP,opportunistic_benefits,not_auditable,1,69640,37560,"""Matt Turner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Yuma County Assessor - REP,opportunistic_benefits,not_auditable,1,2849,2508,"""Kaci Scholes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Yuma County Clerk and Recorder - REP,opportunistic_benefits,ended,1,2849,2508,"""Haleigh Studer""",155,0.03000000,0,0,0,0,0,0,0,1.03905000,0,134,134
Yuma County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,2849,2508,"""Cliff Leonhardt""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Yuma County Coroner - REP,opportunistic_benefits,not_auditable,1,2849,2508,"""Javan Jones""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Yuma County Sheriff - REP,opportunistic_benefits,ended,1,2849,2508,"""Larry D. Gilliland""",788,0.03000000,0,0,0,0,0,0,0,1.03905000,0,27,27
Yuma County Treasurer - REP,opportunistic_benefits,not_auditable,1,2849,2508,"""Chrystal Hammond""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
