2026 Morgan County Primary,5.17.17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,United States Senator - DEM (Vote For=1),United States Senator - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Governor - DEM (Vote For=1),Governor - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),State Treasurer - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),State Senator - District 1 - DEM (Vote For=1),Secretary of State - LBR (Vote For=1),Secretary of State - LBR (Vote For=1),United States Senator - REP (Vote For=1),Representative to the 120th United States Congress - District 4 - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Secretary of State - REP (Vote For=1),State Treasurer - REP (Vote For=1),Attorney General - REP (Vote For=1),Attorney General - REP (Vote For=1),State Senator - District 1 - REP (Vote For=1),State Representative - District 63 - REP (Vote For=1),Morgan County Commissioner District 2 - REP (Vote For=1),Morgan County Clerk and Recorder - REP (Vote For=1),Morgan County Treasurer - REP (Vote For=1),Morgan County Assessor - REP (Vote For=1),Morgan County Sheriff - REP (Vote For=1),Morgan County Coroner - REP (Vote For=1),Governor - UNI (Vote For=1),Governor - UNI (Vote For=1)
,,,,,,Julie Gonzales,John Hickenlooper,Eileen Laubacher,Write-in,Jenna Preston,Phil Weiser,Michael Bennet,Amanda Gonzalez,Jessie Danielson,Jeff Bridges,Jena Griswold,David Seligman,Michael Dougherty,Hetal Doshi,Jamie Jeffery,Sean Vadney,Alex Astley,Mark Baisley,Lauren Boebert,Scott Bottoms,Victor Marx,Barb Kirkmeyer,Write-in,"Kelvin ""K-Man"" Wimberly",James Wiley,Kevin Grantham,Michael J. Allen,David Willson,Byron Pelton,Dusty Johnson,Robert W Pennington,Kevin Strauch,Kirstin M Watson,Tim Amen,Dave (David) D. Martin,Mike Dahl,Paul Noël Fiorino,Jeff Peckman
CvrNumber,TabulatorNum,BatchId,RecordId,ImprintedId,BallotType,DEM,DEM,DEM,,,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,LBR,LBR,REP,REP,REP,REP,REP,,,REP,REP,REP,REP,REP,REP,REP,REP,REP,REP,REP,REP,UNI,UNI
4143,102,87,37,102-87-37,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4144,102,87,25,102-87-25,01-DEM,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4145,102,87,17,102-87-17,01-DEM,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
4146,102,87,7,102-87-7,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4147,102,87,44,102-87-44,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4148,102,87,29,102-87-29,01-DEM,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4149,102,87,18,102-87-18,02-REP,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,,
4150,102,87,6,102-87-6,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4151,102,87,48,102-87-48,02-REP,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,,
4152,102,87,47,102-87-47,01-DEM,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4153,102,87,28,102-87-28,02-REP,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,
4154,102,87,19,102-87-19,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4155,102,87,5,102-87-5,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,,
4156,102,87,30,102-87-30,01-DEM,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
4157,102,87,20,102-87-20,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4158,102,87,9,102-87-9,02-REP,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4159,102,87,43,102-87-43,02-REP,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4160,102,88,36,102-88-36,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4161,102,88,35,102-88-35,02-REP,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
4162,102,88,22,102-88-22,02-REP,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,,
4163,102,88,11,102-88-11,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4164,102,88,2,102-88-2,01-DEM,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4165,102,88,50,102-88-50,01-DEM,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4166,102,88,49,102-88-49,01-DEM,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4167,102,88,26,102-88-26,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4168,102,88,25,102-88-25,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4169,102,88,21,102-88-21,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4170,102,88,12,102-88-12,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4171,102,88,10,102-88-10,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4172,102,88,38,102-88-38,02-REP,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
4173,102,88,37,102-88-37,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4174,102,88,24,102-88-24,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4175,102,88,13,102-88-13,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4176,102,88,3,102-88-3,01-DEM,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4177,102,88,39,102-88-39,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,,
4178,102,88,27,102-88-27,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4179,102,88,14,102-88-14,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4180,102,88,46,102-88-46,01-DEM,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4181,102,88,45,102-88-45,01-DEM,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4182,102,88,31,102-88-31,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,,
4183,102,88,15,102-88-15,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4184,102,88,7,102-88-7,02-REP,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4185,102,88,30,102-88-30,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4186,102,88,16,102-88-16,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4187,102,88,5,102-88-5,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4188,102,88,44,102-88-44,02-REP,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
4189,102,88,43,102-88-43,01-DEM,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4190,102,88,29,102-88-29,02-REP,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,,
4191,102,88,17,102-88-17,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4192,102,88,1,102-88-1,02-REP,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,,
4193,102,88,42,102-88-42,01-DEM,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4194,102,88,41,102-88-41,01-DEM,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
4195,102,88,28,102-88-28,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4196,102,88,18,102-88-18,02-REP,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,,
4197,102,88,9,102-88-9,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4198,102,88,48,102-88-48,01-DEM,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4199,102,88,47,102-88-47,01-DEM,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4200,102,88,32,102-88-32,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4201,102,88,19,102-88-19,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4202,102,88,6,102-88-6,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4203,102,88,34,102-88-34,02-REP,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4204,102,88,33,102-88-33,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,
4205,102,88,23,102-88-23,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4206,102,88,20,102-88-20,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4207,102,88,8,102-88-8,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4208,102,88,4,102-88-4,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4209,102,88,40,102-88-40,01-DEM,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
4210,102,89,43,102-89-43,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4211,102,89,42,102-89-42,02-REP,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,
4212,102,89,25,102-89-25,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4213,102,89,24,102-89-24,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,,
4214,102,89,21,102-89-21,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,
4215,102,89,11,102-89-11,02-REP,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,,
4216,102,89,9,102-89-9,02-REP,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,
4217,102,89,48,102-89-48,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4218,102,89,47,102-89-47,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4219,102,89,28,102-89-28,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,,
4220,102,89,27,102-89-27,02-REP,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
4221,102,89,19,102-89-19,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4222,102,89,12,102-89-12,02-REP,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
4223,102,89,10,102-89-10,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4224,102,89,37,102-89-37,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4225,102,89,36,102-89-36,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4226,102,89,23,102-89-23,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4227,102,89,13,102-89-13,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4228,102,89,1,102-89-1,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4229,102,89,39,102-89-39,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4230,102,89,38,102-89-38,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4231,102,89,26,102-89-26,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,,
4232,102,89,14,102-89-14,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4233,102,89,8,102-89-8,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4234,102,89,35,102-89-35,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4235,102,89,34,102-89-34,02-REP,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,,
4236,102,89,22,102-89-22,02-REP,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
4237,102,89,15,102-89-15,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4238,102,89,7,102-89-7,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4239,102,89,46,102-89-46,02-REP,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,
4240,102,89,45,102-89-45,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4241,102,89,31,102-89-31,02-REP,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,,
4242,102,89,16,102-89-16,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4243,102,89,2,102-89-2,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4244,102,89,50,102-89-50,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4245,102,89,49,102-89-49,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4246,102,89,32,102-89-32,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4247,102,89,17,102-89-17,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4248,102,89,6,102-89-6,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4249,102,89,41,102-89-41,02-REP,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,,
4250,102,89,40,102-89-40,02-REP,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,,
4251,102,89,29,102-89-29,02-REP,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,,
4252,102,89,18,102-89-18,02-REP,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4253,102,89,4,102-89-4,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,,
4254,102,89,33,102-89-33,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4255,102,89,20,102-89-20,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4256,102,89,5,102-89-5,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,,
4257,102,89,44,102-89-44,02-REP,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,
4258,102,89,30,102-89-30,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4259,102,89,3,102-89-3,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4260,102,90,32,102-90-32,01-DEM,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
4261,102,90,31,102-90-31,02-REP,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,
4262,102,90,21,102-90-21,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4263,102,90,11,102-90-11,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4264,102,90,1,102-90-1,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4265,102,90,42,102-90-42,02-REP,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,,
4266,102,90,41,102-90-41,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,,
4267,102,90,24,102-90-24,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4268,102,90,12,102-90-12,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4269,102,90,6,102-90-6,01-DEM,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4270,102,90,40,102-90-40,02-REP,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
4271,102,90,39,102-90-39,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4272,102,90,23,102-90-23,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4273,102,90,13,102-90-13,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4274,102,90,3,102-90-3,01-DEM,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
4275,102,90,38,102-90-38,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,,
4276,102,90,37,102-90-37,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,,
4277,102,90,22,102-90-22,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,,
4278,102,90,14,102-90-14,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4279,102,90,5,102-90-5,01-DEM,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4280,102,90,36,102-90-36,01-DEM,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
4281,102,90,35,102-90-35,01-DEM,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4282,102,90,26,102-90-26,02-REP,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,,
4283,102,90,15,102-90-15,01-DEM,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4284,102,90,4,102-90-4,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,,
4285,102,90,50,102-90-50,02-REP,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
4286,102,90,49,102-90-49,01-DEM,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4287,102,90,27,102-90-27,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4288,102,90,16,102-90-16,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4289,102,90,9,102-90-9,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4290,102,90,48,102-90-48,02-REP,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
4291,102,90,47,102-90-47,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4292,102,90,30,102-90-30,01-DEM,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4293,102,90,17,102-90-17,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4294,102,90,8,102-90-8,02-REP,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,
4295,102,90,44,102-90-44,01-DEM,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4296,102,90,43,102-90-43,01-DEM,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4297,102,90,25,102-90-25,02-REP,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4298,102,90,18,102-90-18,01-DEM,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4299,102,90,10,102-90-10,02-REP,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4300,102,90,46,102-90-46,01-DEM,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4301,102,90,45,102-90-45,02-REP,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
4302,102,90,19,102-90-19,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4303,102,90,7,102-90-7,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,
4304,102,90,34,102-90-34,01-DEM,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
4305,102,90,33,102-90-33,01-DEM,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
4306,102,90,28,102-90-28,01-DEM,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
4307,102,90,20,102-90-20,02-REP,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,
4308,102,90,2,102-90-2,02-REP,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
