contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Town of Monument Ballot Question 2G,opportunistic_benefits,ended,1,171356,3337,"""Yes/For""",718,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1740,1740
Town of Monument Home Rule Charter Commission,opportunistic_benefits,not_auditable,9,171356,3337,"""Janet Ladowski"",""Joel Lusby"",""Matt Brunk"",""Sana Abbott"",""Ashley Watt"",""Jennifer Coopman"",""Steve King"",""Shannon Clark"",""Brandy Turner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Town of Mountain View Council Members,opportunistic_benefits,ended,3,185631,233,"""Kathleen S Bailey"",""Sean Davis"",""Mladenka V Boehrer""",44,0.03000000,0,0,0,0,0,0,0,1.03905000,0,30743,30743
Town of Mountain View Mayor,opportunistic_benefits,ended,1,185631,233,"""Emilie Mitcham""",26,0.03000000,0,0,0,0,0,0,0,1.03905000,0,52027,52027
TOWN OF MT. CRESTED BUTTE 2A,opportunistic_benefits,ended,1,6082,384,"""No/Against""",42,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1056,1056
Town of Norwood Ballot Issue 2E,opportunistic_benefits,ended,1,2817,139,"""Yes/For""",10,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2053,2053
Town of Ramah Ballot Issue 2A,opportunistic_benefits,ended,1,171356,53,"""Yes/For""",3,0.03000000,0,0,0,0,0,0,0,1.03905000,0,416223,416223
Town of Rico Board of Trustees,opportunistic_benefits,not_auditable,2,855,107,"""Benn J Vernadakis"",""Chris Condon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Town of Rico Mayor,opportunistic_benefits,not_auditable,1,855,107,"""Nicole Pieterse""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Town of Rico Referred Ballot Issue 2A,opportunistic_benefits,in_progress,1,855,107,"""No/Against""",10,0.03000000,0,0,0,0,0,0,0,1.03905000,0,624,624
Town of Rico Referred Ballot Issue 2B,opportunistic_benefits,in_progress,1,855,107,"""Yes/For""",62,0.03000000,0,0,0,0,0,0,0,1.03905000,0,101,101
TOWN OF SUPERIOR BALLOT ISSUE 2H,opportunistic_benefits,ended,1,109378,3809,"""No/Against""",675,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1181,1181
"Town of Vail Ballot Issue 2A: Authorization of an increase of 0.5% in the Town's existing sales tax, other than on food for home",opportunistic_benefits,ended,1,15664,1839,"""Yes/For""",128,0.03000000,0,0,0,0,0,0,0,1.03905000,0,892,892
Town of Vail - Council Members At-Large,opportunistic_benefits,ended,4,15664,1839,"""Pete Seibert Jr."",""Travis Coggin"",""Jonathan Staufer"",""Barry Davis""",37,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3085,3085
Town of Wellington Ballot Issue 300,opportunistic_benefits,ended,1,112776,3368,"""Yes/For""",373,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2204,2204
Town of Wellington Ballot Question 2A,opportunistic_benefits,ended,1,112776,3368,"""Yes/For""",1309,0.03000000,0,0,0,0,0,0,0,1.03905000,0,628,628
Town of Wellington Ballot Question 2B,opportunistic_benefits,ended,1,112776,3368,"""Yes/For""",1,0.03000000,0,0,0,0,0,0,0,1.03905000,0,821797,821797
Town of Wiggins Ballot Question 2D,opportunistic_benefits,ended,1,7356,449,"""No/Against""",147,0.03000000,0,0,0,0,0,0,0,1.03905000,0,365,365
TOWN OF WILLIAMSBURG ISSUE 2A: INCREASE IN TOWN'S MILL LEVY FOR ROADS,opportunistic_benefits,ended,1,15196,236,"""No/Against""",6,0.03000000,0,0,0,0,0,0,0,1.03905000,0,18456,18456
TOWN OF WILLIAMSBURG ISSUE 2B: REMOVAL OF REVENUE AND SPENDING LIMITS,opportunistic_benefits,ended,1,15196,236,"""Yes/For""",32,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3461,3461
Town of Windsor Ballot Question 3A,opportunistic_benefits,in_progress,1,181917,11273,"""Yes/For""",5815,0.03000000,0,0,0,0,0,0,0,1.03905000,0,228,228
Upper Rio Grande School District C-7 Director-Four Year Term,opportunistic_benefits,ended,2,3322,1404,"""Bridget Kreutzer"",""Leroy Trujillo""",5,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4842,4842
Victor Council Ward 1,opportunistic_benefits,not_auditable,1,9195,90,"""Buck Hakes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Victor Council Ward 2,opportunistic_benefits,not_auditable,1,9195,98,"""Connie Dodrill""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Vote for not more than THREE (3) Directors to act until the second regular election in 2023.,opportunistic_benefits,not_auditable,3,2299,329,"""Michelle Hall"",""Kevin V. Kirsner"",""David Galinis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Vote for not more than TWO (2) Directors to act until the first regular election in 2022.                                ,opportunistic_benefits,not_auditable,2,2299,329,"""Daryl K. Manning"",""Christine Keelan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Walsh RE-1 School District Ballot Issue 4A,county_wide_contest,risk_limit_achieved,1,1308,432,"""Yes/For""",88,0.03000000,110,0,0,0,0,0,0,1.03905000,0,109,109
Washington - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,1576,1576,"""No/Against""",345,0.03000000,35,0,0,0,0,0,0,1.03905000,0,34,34
Weld County RE-1 Board of Education At-Large 2-year term,opportunistic_benefits,ended,1,69141,2024,"""Patricia Montoya""",131,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3847,3847
Weld County RE-1 Board of Education At-Large 4-year term,opportunistic_benefits,ended,1,69141,2024,"""Ben Rainbolt""",305,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1652,1652
Weld County RE-1 Board of Education District A,opportunistic_benefits,not_auditable,1,69141,2024,"""Adam Kosec""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County RE-1 Board of Education District C,opportunistic_benefits,ended,1,69141,2024,"""Naomi Matsushima Nguyen""",15,0.03000000,0,0,0,0,0,0,0,1.03905000,0,33589,33589
Weld County School District 6 Board of Education School Director,opportunistic_benefits,ended,4,69141,21432,"""Kyle Bentley"",""Taylor Sullivan"",""Rob Norwood"",""Michael Mathews""",270,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1867,1867
Weld County School District RE-2 Director District A,opportunistic_benefits,not_auditable,1,69141,3029,"""Jennifer R. Gurnsey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-2 Director District C,opportunistic_benefits,ended,1,69141,3029,"""Jeff Oatman""",329,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1532,1532
Weld County School District RE-2 Director District D,opportunistic_benefits,ended,1,69141,3029,"""Brad Sharp""",111,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4539,4539
Weld County School District RE-3J Director District A,opportunistic_benefits,not_auditable,1,161969,2676,"""Hollee Hayes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-3J Director District B,opportunistic_benefits,not_auditable,1,161969,2676,"""Fred Jensen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-3J Director District C,opportunistic_benefits,in_progress,1,161969,2676,"""Cindy Baumgartner""",603,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1958,1958
Weld County School District RE-3J Director District D,opportunistic_benefits,not_auditable,1,161969,2676,"""Bryan Haffner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-4 Ballot Issue 4A - General Fund Override,county_wide_contest,risk_limit_achieved,1,69141,12430,"""No/Against""",1836,0.03000000,276,0,0,0,0,0,0,1.03905000,0,275,275
Weld County School District RE-4 Ballot Issue 4B - General Obligation Bond,opportunistic_benefits,ended,1,69141,12430,"""No/Against""",493,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1022,1022
Weld County School District RE-4 Director District A,opportunistic_benefits,ended,1,69141,12430,"""Aaron D Smith""",283,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1781,1781
Weld County School District RE-4 Director District C,opportunistic_benefits,ended,1,69141,12430,"""Lance Nichols""",1044,0.03000000,0,0,0,0,0,0,0,1.03905000,0,483,483
Weld County School District RE-5J Director District A,opportunistic_benefits,not_auditable,1,181917,4463,"""Sara Hall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-5J Director District C,opportunistic_benefits,not_auditable,1,181917,4463,"""Laura Parry""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-5J Director District E,opportunistic_benefits,in_progress,1,181917,4463,"""Michael Wailes""",328,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4042,4042
Weld County School District RE-7 Director At-Large,opportunistic_benefits,ended,1,69141,1183,"""Luke Gardner""",52,0.03000000,0,0,0,0,0,0,0,1.03905000,0,9690,9690
Weld County School District RE-7 Director District A,opportunistic_benefits,not_auditable,1,69141,1183,"""Robin Meireis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Weld County School District RE-7 Director District C,opportunistic_benefits,not_auditable,1,69141,1183,"""Mary Roth""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
West End School District RE-2 Ballot Issue 4A,county_wide_contest,risk_limit_achieved,1,13886,695,"""Yes/For""",318,0.03000000,320,0,0,0,0,0,0,1.03905000,0,319,319
West Grand School District #1-JT. Ballot Issue 5A,opportunistic_benefits,in_progress,1,31912,1060,"""Yes/For""",7,0.03000000,0,0,0,0,0,0,0,1.03905000,0,33221,33221
West Grand School District Board of Education Candidates,opportunistic_benefits,in_progress,5,31912,1060,"""Brad Probst"",""Mitch Lockhart"",""H. Lee Bruchez"",""Shawn Lechman"",""Bryan Klotz""",64,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3634,3634
Widefield School District 3 Director - 4 Year Term,opportunistic_benefits,ended,3,171356,9676,"""Gregory Fisher"",""Donna Walsh"",""David Dock""",179,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6976,6976
Wiggins RE-50J School Director,opportunistic_benefits,in_progress,2,169325,1197,"""Derek Pope"",""Mike Miller""",202,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6109,6109
Wiggins School District RE-50J Ballot Issue 5W - General Obligation Bonds,opportunistic_benefits,in_progress,1,169325,1197,"""Yes/For""",31,0.03000000,0,0,0,0,0,0,0,1.03905000,0,39803,39803
Wiley School District RE-13JT Director-At Large,opportunistic_benefits,in_progress,4,4825,402,"""Neil Mauch"",""Joshua Weimer"",""Jenna Davis"",""Brad Lubbers""",18,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1954,1954
Woodland Park School District Re-2 Director - District B,opportunistic_benefits,ended,1,9195,7233,"""David Rusterholtz""",1331,0.03000000,0,0,0,0,0,0,0,1.03905000,0,51,51
Woodland Park School District Re-2 Director - District C,county_wide_contest,risk_limit_achieved,1,9195,7233,"""David Illingworth II""",829,0.03000000,82,0,0,0,0,0,0,1.03905000,0,81,81
Woodland Park School District Re-2 Director - District D,opportunistic_benefits,ended,1,9195,7233,"""Gary Brovetto""",212,0.03000000,0,0,0,0,0,0,0,1.03905000,0,317,317
Woodland Park School District Re-2 Director - District E,opportunistic_benefits,ended,1,9195,7233,"""Suzanne Patterson""",1560,0.03000000,0,0,0,0,0,0,0,1.03905000,0,43,43
Wray City Council,opportunistic_benefits,not_auditable,3,2983,564,"""Ronnald Akey"",""Jennifer Jones"",""Robert Kraus""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
