county,contest,record_type,cvr_number,imprinted_id,raw_vote,valid_interpretation
Larimer,City of Fort Collins Mayor,UPLOADED,178522,103-192-70,"""Shirley Peel(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(3)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,178523,103-192-19,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Shirley Peel"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,178524,103-192-93,"""Tricia Canonico(1)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,179120,112-257-90,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,179121,112-257-22,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"",""Adam Eggleston"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,179122,112-257-31,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,179217,104-218-23,"""Emily Francis(1)"",""Scotty V VanTatenhove(2)"",""Shirley Peel(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Shirley Peel(6)""","""Emily Francis"",""Scotty V VanTatenhove"",""Shirley Peel"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,179218,104-218-64,"""Scotty V VanTatenhove(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Tricia Canonico(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,179220,104-218-78,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Tricia Canonico(5)"",""Adam Eggleston(6)"",""Shirley Peel(7)""","""Emily Francis"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,179221,104-218-1,"""Scotty V VanTatenhove(1)"",""Scotty V VanTatenhove(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(4)"",""Tricia Canonico(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,179221,104-218-1,"""Susan Gutowsky(1)"",""Susan Gutowsky(2)"",""Daisy Montgomery(3)""","""Susan Gutowsky"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,179222,104-218-46,"""Chris Conway(1)"",""Susan Gutowsky(2)"",""Susan Gutowsky(3)""","""Chris Conway"",""Susan Gutowsky"""
Larimer,City of Fort Collins Mayor,UPLOADED,179414,103-194-27,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,179418,103-194-1,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,179420,103-194-90,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,179421,103-194-86,"""Adam Eggleston(1)"",""Jeffrey Shumway(2)"",""Tricia Canonico(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Adam Eggleston"",""Jeffrey Shumway"",""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,180116,110-209-72,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,180119,110-209-17,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Shirley Peel"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,180121,110-209-73,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,180354,112-259-22,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Tricia Canonico(4)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,180674,104-220-45,"""Emily Francis(1)"",""Scotty V VanTatenhove(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Tricia Canonico(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Scotty V VanTatenhove"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,180675,104-220-43,"""Shirley Peel(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Jeffrey Shumway(4)"",""Adam Hirschhorn(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Tricia Canonico"",""Emily Francis"",""Jeffrey Shumway"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,180677,104-220-34,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"",""Tricia Canonico"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,181559,106-296-35,"""Tricia Canonico(1)"",""Adam Eggleston(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,181560,106-296-28,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,181561,106-296-65,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,181562,106-296-63,"""Emily Francis(1)"",""Tricia Canonico(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,181564,106-296-27,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,181568,106-296-42,"""Adam Eggleston(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Adam Eggleston"",""Shirley Peel"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,181573,106-296-96,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Shirley Peel(6)""","""Tricia Canonico"",""Adam Eggleston"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,181960,110-211-24,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,181961,110-211-21,"""Emily Francis(1)"",""Scotty V VanTatenhove(2)"",""Adam Hirschhorn(3)"",""Jeffrey Shumway(4)"",""Adam Eggleston(5)"",""Jeffrey Shumway(6)"",""Tricia Canonico(7)""","""Emily Francis"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,181962,110-211-39,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,181963,110-211-85,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,181966,110-211-62,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Tricia Canonico(3)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(5)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,181967,110-211-22,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Jeffrey Shumway"",""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,181969,110-211-41,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,182662,103-198-65,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,182663,103-198-53,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Scotty V VanTatenhove(3)"",""Emily Francis(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Emily Francis"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,182664,103-198-13,"""Chris Conway(1)"",""Susan Gutowsky(1)""",""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,182665,103-198-25,"""Chris Conway(1)"",""Daisy Montgomery(3)""","""Chris Conway"""
Larimer,City of Fort Collins Mayor,UPLOADED,182863,111-253-30,"""Emily Francis(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Jeffrey Shumway(4)"",""Tricia Canonico(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Shirley Peel"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,182865,111-253-99,"""Scotty V VanTatenhove(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,183457,109-215-65,"""Shirley Peel(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,183458,109-215-69,"""Adam Eggleston(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Jeffrey Shumway(4)"",""Emily Francis(5)"",""Adam Hirschhorn(6)"",""Tricia Canonico(7)""","""Adam Eggleston"",""Emily Francis"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,183459,109-215-37,"""Tricia Canonico(1)"",""Adam Hirschhorn(2)"",""Shirley Peel(3)"",""Adam Eggleston(6)"",""Tricia Canonico(7)""","""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,183463,109-215-95,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,183756,104-224-53,"""Adam Eggleston(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Adam Eggleston"",""Tricia Canonico"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,183757,104-224-54,"""Adam Eggleston(1)"",""Jeffrey Shumway(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Adam Eggleston"",""Jeffrey Shumway"",""Adam Hirschhorn"",""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,183758,104-224-12,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,183758,104-224-12,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,183761,104-224-74,"""Josh Fudge(1)"",""Lance Smith(2)"",""Lance Smith(3)""","""Josh Fudge"",""Lance Smith"""
Larimer,City of Fort Collins Mayor,UPLOADED,183856,105-281-21,"""Shirley Peel(1)"",""Adam Hirschhorn(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Adam Hirschhorn"",""Adam Eggleston"",""Tricia Canonico"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,183859,105-281-63,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Jeffrey Shumway(4)"",""Emily Francis(5)"",""Adam Eggleston(6)"",""Tricia Canonico(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,183955,106-300-33,"""Emily Francis(1)"",""Jeffrey Shumway(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,183956,106-300-31,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,183957,106-300-25,"""Tricia Canonico(1)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,183960,106-300-7,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,184353,111-255-37,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,184353,111-255-37,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Mayor,UPLOADED,184356,111-255-36,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,184356,111-255-36,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Mayor,UPLOADED,184358,111-255-79,"""Shirley Peel(1)"",""Adam Hirschhorn(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Jeffrey Shumway(4)"",""Adam Eggleston(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,185750,105-284-31,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,185752,105-284-47,"""Emily Francis(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,185850,112-267-55,"""Adam Eggleston(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Adam Eggleston"",""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,185854,112-267-37,"""Jeffrey Shumway(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Emily Francis(5)"",""Tricia Canonico(6)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,185855,112-267-8,"""Emily Francis(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Shirley Peel"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,185952,104-226-21,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Tricia Canonico(5)"",""Emily Francis(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,185953,104-226-24,"""Jeffrey Shumway(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Tricia Canonico(4)"",""Emily Francis(5)"",""Adam Hirschhorn(6)"",""Emily Francis(7)""","""Jeffrey Shumway"",""Adam Eggleston"",""Shirley Peel"",""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,186049,106-303-89,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(3)"",""Jeffrey Shumway(4)"",""Tricia Canonico(5)"",""Adam Eggleston(6)"",""Emily Francis(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,186050,106-303-1,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,186053,106-303-31,"""Emily Francis(1)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,186054,106-303-21,"""Susan Gutowsky(1)"",""Daisy Montgomery(2)"",""Susan Gutowsky(3)""","""Susan Gutowsky"",""Daisy Montgomery"""
Larimer,City of Fort Collins Mayor,UPLOADED,186194,111-257-4,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Scotty V VanTatenhove(3)"",""Adam Hirschhorn(4)"",""Tricia Canonico(5)"",""Adam Eggleston(6)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Tricia Canonico"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,186195,111-257-21,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,186197,111-257-27,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,187652,104-228-1,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Shirley Peel(5)"",""Tricia Canonico(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,187654,104-228-47,"""Adam Hirschhorn(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Tricia Canonico(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Adam Hirschhorn"",""Adam Eggleston"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,187658,104-228-77,"""Susan Gutowsky(1)"",""Daisy Montgomery(1)"",""Chris Conway(3)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,187660,104-228-91,"""Jeffrey Shumway(1)"",""Shirley Peel(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,188374,106-308-2,"""Emily Francis(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Shirley Peel"""
